Customer_ID,Age,Gender,City,Unique_Categories,Total_Spend,Avg_Order_Value,Total_Quantity,Total_Discount,Total_Orders,Avg_Session_Time,Avg_Pages_Viewed,Avg_Delivery_Time,Avg_Rating,Returning_Customer,Recency_Days,Cluster,Segment_At Risk Customers,Segment_Low Value Customers,Segment_Regular Customers,Segment_VIP Customers
4047,68,0,349,1,1759.23,1759.23,2,21.9,1,10.0,6.0,4.0,3.0,1,226,1,0,0,1,0
4048,33,0,257,1,42.22,42.22,2,0.0,1,8.0,8.0,4.0,5.0,1,42,1,0,0,1,0
4049,39,0,374,1,225.65,225.65,1,21.9,1,14.0,8.0,4.0,5.0,0,301,1,0,0,1,0
4050,26,0,1284,1,61.73,61.73,1,0.0,1,10.0,14.0,3.0,4.0,1,25,3,0,1,0,0
4051,37,0,735,1,114.32,114.32,4,0.0,1,21.0,6.0,11.0,4.0,0,96,2,1,0,0,0
4052,40,0,600,1,986.98,986.98,2,0.0,1,18.0,9.0,4.0,3.0,1,415,1,0,0,1,0
4053,37,0,317,1,5980.02,5980.02,2,0.0,1,34.0,10.0,1.0,4.0,0,31,0,0,0,0,1
4054,22,0,1284,1,1330.14,1330.14,1,21.9,1,13.0,9.0,5.0,5.0,1,16,3,0,1,0,0
4055,37,0,349,1,76.68,76.68,1,0.0,1,12.0,8.0,3.0,4.0,0,43,1,0,0,1,0
4056,52,0,735,1,76.62,76.62,2,0.0,1,48.0,11.0,4.0,4.0,0,43,1,0,0,1,0
4057,40,0,349,1,1609.7,1609.7,2,0.0,1,23.0,6.0,3.0,3.0,1,241,1,0,0,1,0
4058,46,0,257,1,35.38,35.38,1,4.56,1,12.0,15.0,3.0,4.0,1,106,1,0,0,1,0
4059,32,0,600,1,95.17,95.17,2,3.45,1,34.0,10.0,3.0,5.0,1,195,1,0,0,1,0
4060,43,0,735,1,129.26,129.26,2,0.0,1,16.0,4.0,1.0,4.0,1,379,1,0,0,1,0
4061,38,0,349,1,491.41,491.41,1,0.0,1,9.0,9.0,6.0,2.0,0,126,1,0,0,1,0
4062,23,0,496,1,1113.4,1113.4,2,0.0,1,8.0,12.0,13.0,5.0,1,295,1,0,0,1,0
4063,38,0,374,1,34.91,34.91,1,2.46,1,13.0,8.0,7.0,2.0,1,327,1,0,0,1,0
4064,23,0,374,1,90.44,90.44,1,21.9,1,15.0,11.0,8.0,4.0,0,321,1,0,0,1,0
4065,27,0,1284,1,521.78,521.78,2,0.0,1,13.0,3.0,7.0,3.0,1,113,3,0,1,0,0
4066,37,0,349,1,15740.2,15740.2,5,0.0,1,15.0,10.0,2.0,5.0,0,372,0,0,0,0,1
4067,38,0,1284,1,156.04,156.04,1,12.49,1,21.0,11.0,1.0,5.0,0,84,3,0,1,0,0
4068,20,0,257,1,91.5,91.5,5,0.0,1,9.0,8.0,3.0,4.0,1,234,2,1,0,0,0
4069,47,0,735,1,955.22,955.22,1,21.9,1,4.0,8.0,6.0,5.0,1,46,1,0,0,1,0
4070,41,0,378,1,1396.29,1396.29,3,0.0,1,6.0,16.0,9.0,4.0,0,257,2,1,0,0,0
4071,26,0,735,1,149.0,149.0,1,0.0,1,18.0,13.0,13.0,3.0,0,413,1,0,0,1,0
4072,18,0,735,1,528.51,528.51,1,0.0,1,9.0,12.0,4.0,5.0,1,221,1,0,0,1,0
4073,33,0,735,1,220.91,220.91,4,10.77,1,14.0,10.0,5.0,4.0,1,144,2,1,0,0,0
4074,29,0,378,1,3046.9,3046.9,5,0.0,1,8.0,11.0,8.0,5.0,1,205,2,1,0,0,0
4075,36,0,496,1,139.41,139.41,1,21.9,1,9.0,10.0,7.0,1.0,0,152,1,0,0,1,0
4076,30,0,317,1,1160.94,1160.94,2,0.0,1,15.0,4.0,7.0,3.0,1,245,1,0,0,1,0
4077,18,0,735,1,522.73,522.73,1,0.0,1,19.0,12.0,3.0,4.0,1,177,1,0,0,1,0
4078,30,0,374,1,46.02,46.02,2,0.0,1,14.0,12.0,4.0,4.0,0,191,1,0,0,1,0
4079,31,0,378,1,1298.06,1298.06,3,21.9,1,18.0,4.0,2.0,3.0,1,5,2,1,0,0,0
4080,42,0,1284,1,323.16,323.16,2,0.0,1,5.0,9.0,2.0,3.0,1,96,3,0,1,0,0
4081,26,0,600,1,91.25,91.25,1,21.9,1,12.0,6.0,4.0,5.0,1,236,1,0,0,1,0
4082,55,0,600,1,544.16,544.16,4,0.0,1,10.0,11.0,2.0,2.0,1,172,2,1,0,0,0
4083,18,0,735,1,6437.32,6437.32,2,0.0,1,19.0,7.0,8.0,4.0,0,432,0,0,0,0,1
4084,50,0,735,1,254.68,254.68,1,0.0,1,8.0,8.0,10.0,4.0,1,46,1,0,0,1,0
4085,32,0,374,1,3937.75,3937.75,5,21.9,1,4.0,12.0,5.0,4.0,1,266,2,1,0,0,0
4086,45,0,1284,1,20.61,20.61,1,5.15,1,4.0,6.0,5.0,5.0,1,91,3,0,1,0,0
4087,35,0,378,1,219.57,219.57,1,0.0,1,13.0,8.0,7.0,2.0,1,35,1,0,0,1,0
4088,48,0,257,1,524.46,524.46,1,0.0,1,16.0,14.0,10.0,5.0,1,176,1,0,0,1,0
4089,30,0,496,1,5219.16,5219.16,3,0.0,1,15.0,8.0,9.0,5.0,1,146,0,0,0,0,1
4090,21,0,496,1,1529.88,1529.88,4,0.0,1,10.0,12.0,15.0,4.0,1,124,2,1,0,0,0
4091,52,0,1284,1,78.43,78.43,1,0.0,1,10.0,11.0,8.0,5.0,1,407,3,0,1,0,0
4092,33,0,317,1,173.88,173.88,3,0.0,1,16.0,7.0,8.0,5.0,0,395,1,0,0,1,0
4093,37,0,735,1,1362.55,1362.55,2,21.9,1,7.0,10.0,7.0,5.0,1,57,1,0,0,1,0
4094,49,0,496,1,331.25,331.25,5,0.0,1,11.0,11.0,7.0,4.0,1,323,2,1,0,0,0
4095,22,0,210,1,1039.81,1039.81,3,21.9,1,13.0,4.0,4.0,4.0,1,114,2,1,0,0,0
4096,42,0,496,1,16.74,16.74,1,1.48,1,32.0,14.0,6.0,4.0,1,110,1,0,0,1,0
4097,27,0,378,1,233.08,233.08,1,21.9,1,3.0,7.0,4.0,2.0,0,269,1,0,0,1,0
4098,33,0,600,1,121.87,121.87,2,20.93,1,9.0,5.0,3.0,5.0,0,365,1,0,0,1,0
4099,35,0,1284,1,243.26,243.26,5,9.89,1,11.0,9.0,12.0,5.0,1,119,2,1,0,0,0
4100,18,0,349,1,23.77,23.77,1,0.0,1,28.0,15.0,16.0,4.0,0,137,1,0,0,1,0
4101,25,0,1284,1,245.18,245.18,1,0.0,1,15.0,5.0,7.0,5.0,1,428,3,0,1,0,0
4102,51,0,378,1,73.88,73.88,2,3.14,1,23.0,14.0,5.0,5.0,0,162,1,0,0,1,0
4103,45,0,1284,1,410.35,410.35,1,21.9,1,3.0,8.0,4.0,3.0,0,120,3,0,1,0,0
4104,34,0,317,1,43.75,43.75,1,6.71,1,25.0,10.0,4.0,5.0,1,104,1,0,0,1,0
4105,37,0,1284,1,120.44,120.44,1,0.0,1,6.0,9.0,11.0,4.0,1,119,3,0,1,0,0
4106,31,0,600,1,408.74,408.74,1,0.0,1,17.0,10.0,4.0,4.0,0,246,1,0,0,1,0
4107,51,0,496,1,232.91,232.91,1,0.0,1,13.0,17.0,7.0,5.0,1,65,1,0,0,1,0
4108,32,0,600,1,329.09,329.09,1,21.9,1,7.0,7.0,5.0,5.0,1,281,1,0,0,1,0
4109,37,0,735,1,2606.79,2606.79,3,0.0,1,3.0,12.0,13.0,5.0,1,43,2,1,0,0,0
4110,48,0,600,1,34.59,34.59,1,9.42,1,22.0,9.0,4.0,4.0,1,230,1,0,0,1,0
4111,25,0,735,1,28.06,28.06,1,0.0,1,17.0,9.0,5.0,5.0,1,396,1,0,0,1,0
4112,53,0,600,1,326.33,326.33,1,0.0,1,20.0,7.0,3.0,4.0,0,445,1,0,0,1,0
4113,18,0,735,1,19.67,19.67,1,0.0,1,18.0,13.0,3.0,3.0,0,400,1,0,0,1,0
4114,54,0,496,1,118.82,118.82,2,0.0,1,4.0,7.0,6.0,4.0,1,318,1,0,0,1,0
4115,30,0,1284,1,376.34,376.34,2,0.0,1,9.0,7.0,5.0,3.0,0,337,3,0,1,0,0
4116,32,0,210,1,337.93,337.93,1,21.9,1,17.0,6.0,4.0,4.0,0,189,1,0,0,1,0
4117,18,0,600,1,97.9,97.9,1,0.0,1,5.0,7.0,7.0,5.0,1,68,1,0,0,1,0
4118,29,0,1284,1,393.15,393.15,1,21.9,1,12.0,9.0,5.0,1.0,1,185,3,0,1,0,0
4119,22,0,600,1,45.86,45.86,2,0.0,1,8.0,10.0,8.0,5.0,0,165,1,0,0,1,0
4120,27,0,317,1,8164.84,8164.84,2,0.0,1,23.0,3.0,6.0,1.0,1,153,0,0,0,0,1
4121,33,0,1284,1,164.22,164.22,1,0.0,1,18.0,4.0,5.0,4.0,1,98,3,0,1,0,0
4122,46,0,374,1,604.33,604.33,1,0.0,1,11.0,9.0,6.0,4.0,1,156,1,0,0,1,0
4123,37,0,496,1,1539.15,1539.15,5,0.0,1,11.0,8.0,2.0,5.0,1,337,2,1,0,0,0
4124,38,0,1284,1,239.11,239.11,1,21.9,1,14.0,11.0,7.0,5.0,1,222,3,0,1,0,0
4125,21,0,349,1,652.72,652.72,1,0.0,1,27.0,8.0,10.0,4.0,1,259,1,0,0,1,0
4126,24,0,735,1,152.9,152.9,1,21.9,1,8.0,10.0,2.0,2.0,1,250,1,0,0,1,0
4127,56,0,735,1,25.9,25.9,5,0.0,1,7.0,8.0,7.0,5.0,1,213,2,1,0,0,0
4128,26,0,349,1,376.8,376.8,2,0.0,1,11.0,7.0,5.0,4.0,1,55,1,0,0,1,0
4129,54,0,374,1,381.98,381.98,2,0.0,1,15.0,11.0,7.0,4.0,0,103,1,0,0,1,0
4130,32,0,317,1,530.9,530.9,2,0.0,1,2.0,8.0,11.0,3.0,0,149,1,0,0,1,0
4131,35,0,374,1,189.75,189.75,3,0.0,1,2.0,10.0,4.0,2.0,1,97,2,1,0,0,0
4132,47,0,378,1,73.9,73.9,1,0.0,1,26.0,9.0,8.0,4.0,0,194,1,0,0,1,0
4133,50,0,349,1,1173.93,1173.93,1,21.9,1,19.0,7.0,4.0,4.0,1,373,1,0,0,1,0
4134,33,0,1284,1,1824.72,1824.72,3,21.9,1,4.0,6.0,13.0,4.0,0,274,3,0,1,0,0
4135,30,0,378,1,479.22,479.22,1,21.9,1,14.0,10.0,8.0,4.0,1,438,1,0,0,1,0
4136,34,0,496,1,504.56,504.56,2,0.0,1,6.0,6.0,11.0,4.0,1,203,1,0,0,1,0
4137,39,0,1284,1,80.08,80.08,1,11.0,1,12.0,11.0,9.0,5.0,1,397,3,0,1,0,0
4138,45,0,600,1,330.4,330.4,1,0.0,1,10.0,6.0,5.0,4.0,1,299,1,0,0,1,0
4139,35,0,1284,1,370.72,370.72,4,0.0,1,5.0,7.0,8.0,4.0,1,238,3,0,1,0,0
4140,42,0,378,1,465.54,465.54,1,21.9,1,18.0,11.0,7.0,1.0,1,407,1,0,0,1,0
4141,54,0,496,1,247.45,247.45,5,0.0,1,15.0,16.0,7.0,4.0,1,391,2,1,0,0,0
4142,39,0,257,1,183.06,183.06,1,0.0,1,49.0,12.0,6.0,4.0,0,25,1,0,0,1,0
4143,38,0,1284,1,219.0,219.0,2,0.0,1,8.0,12.0,11.0,4.0,1,77,3,0,1,0,0
4144,18,0,496,1,71.28,71.28,1,19.25,1,30.0,11.0,7.0,5.0,1,378,1,0,0,1,0
4145,18,0,1284,1,260.79,260.79,1,21.9,1,29.0,12.0,2.0,5.0,1,272,3,0,1,0,0
4146,39,0,496,1,93.45,93.45,1,0.0,1,8.0,10.0,10.0,5.0,0,291,1,0,0,1,0
4147,33,0,378,1,185.56,185.56,2,0.0,1,13.0,6.0,2.0,2.0,0,275,1,0,0,1,0
4148,28,0,378,1,337.86,337.86,1,0.0,1,31.0,8.0,12.0,4.0,0,217,1,0,0,1,0
4149,37,0,349,1,57.09,57.09,1,0.0,1,8.0,9.0,2.0,4.0,1,49,1,0,0,1,0
4150,34,0,317,1,1348.58,1348.58,2,0.0,1,10.0,9.0,9.0,5.0,0,345,1,0,0,1,0
4151,48,0,1284,1,130.03,130.03,1,0.0,1,31.0,9.0,10.0,4.0,0,184,3,0,1,0,0
4152,36,0,735,1,927.24,927.24,3,0.0,1,14.0,12.0,6.0,5.0,1,203,2,1,0,0,0
4153,26,0,374,1,690.66,690.66,4,21.9,1,13.0,8.0,5.0,4.0,1,272,2,1,0,0,0
4154,46,0,600,1,3001.24,3001.24,4,21.9,1,13.0,8.0,11.0,3.0,0,207,2,1,0,0,0
4155,32,0,1284,1,93.08,93.08,1,0.0,1,13.0,8.0,4.0,4.0,1,401,3,0,1,0,0
4156,41,0,496,1,80.96,80.96,2,0.0,1,6.0,8.0,2.0,3.0,1,226,1,0,0,1,0
4157,29,0,600,1,3120.09,3120.09,4,21.9,1,12.0,8.0,5.0,3.0,1,81,2,1,0,0,0
4158,27,0,735,1,5834.91,5834.91,3,21.9,1,24.0,8.0,8.0,3.0,1,94,0,0,0,0,1
4159,36,0,349,1,7115.08,7115.08,5,21.9,1,9.0,11.0,7.0,1.0,0,219,0,0,0,0,1
4160,35,0,600,1,796.17,796.17,3,0.0,1,25.0,11.0,10.0,5.0,0,287,2,1,0,0,0
4161,40,0,1284,1,19.37,19.37,1,0.0,1,16.0,12.0,2.0,4.0,1,416,3,0,1,0,0
4162,31,0,1284,1,151.35,151.35,1,21.9,1,8.0,15.0,8.0,1.0,1,297,3,0,1,0,0
4163,18,0,317,1,3962.6,3962.6,4,21.9,1,9.0,8.0,9.0,4.0,1,428,2,1,0,0,0
4164,29,0,210,1,1252.25,1252.25,5,21.9,1,30.0,14.0,6.0,5.0,1,36,2,1,0,0,0
4165,44,0,374,1,169.44,169.44,3,0.0,1,13.0,8.0,15.0,4.0,1,87,1,0,0,1,0
4166,31,0,735,1,76.18,76.18,2,0.0,1,11.0,6.0,4.0,5.0,0,392,1,0,0,1,0
4167,32,0,257,1,1740.75,1740.75,1,21.9,1,22.0,7.0,6.0,4.0,0,439,1,0,0,1,0
4168,46,0,374,1,1601.6,1601.6,5,0.0,1,1.0,5.0,5.0,5.0,1,16,2,1,0,0,0
4169,26,0,349,1,914.68,914.68,2,0.0,1,23.0,11.0,11.0,3.0,0,275,1,0,0,1,0
4170,18,0,378,1,69.71,69.71,1,14.02,1,23.0,11.0,12.0,4.0,0,119,1,0,0,1,0
4171,33,0,735,1,56.98,56.98,1,0.0,1,13.0,8.0,4.0,5.0,0,395,1,0,0,1,0
4172,29,0,600,1,171.66,171.66,1,0.0,1,15.0,9.0,3.0,5.0,1,104,1,0,0,1,0
4173,23,0,1284,1,61.95,61.95,1,0.0,1,8.0,8.0,7.0,5.0,1,41,3,0,1,0,0
4174,32,0,735,1,21.01,21.01,1,0.0,1,9.0,6.0,6.0,4.0,1,366,1,0,0,1,0
4175,40,0,378,1,1892.69,1892.69,5,21.9,1,18.0,5.0,8.0,2.0,1,71,2,1,0,0,0
4176,34,0,317,1,61.82,61.82,1,21.9,1,10.0,9.0,8.0,4.0,0,326,1,0,0,1,0
4177,38,0,378,1,333.2,333.2,5,0.0,1,15.0,9.0,5.0,2.0,1,186,2,1,0,0,0
4178,56,0,600,1,102.45,102.45,1,0.0,1,11.0,14.0,2.0,4.0,1,361,1,0,0,1,0
4179,30,0,1284,1,915.09,915.09,3,0.0,1,20.0,12.0,5.0,3.0,1,168,3,0,1,0,0
4180,38,0,1284,1,83.74,83.74,2,6.1,1,5.0,8.0,4.0,4.0,0,369,3,0,1,0,0
4181,28,0,735,1,42.06,42.06,2,0.0,1,23.0,11.0,4.0,5.0,0,281,1,0,0,1,0
4182,24,0,600,1,201.3,201.3,1,0.0,1,13.0,9.0,11.0,3.0,1,164,1,0,0,1,0
4183,27,0,496,1,536.6,536.6,1,21.9,1,22.0,8.0,3.0,4.0,1,232,1,0,0,1,0
4184,29,0,1284,1,4377.2,4377.2,4,0.0,1,6.0,10.0,3.0,3.0,0,214,2,1,0,0,0
4185,39,0,210,1,3273.13,3273.13,4,21.9,1,24.0,11.0,6.0,4.0,1,332,2,1,0,0,0
4186,63,0,735,1,4900.71,4900.71,1,0.0,1,6.0,8.0,5.0,4.0,0,42,1,0,0,1,0
4187,26,0,349,1,57.55,57.55,1,0.0,1,20.0,14.0,9.0,3.0,1,243,1,0,0,1,0
4188,30,0,496,1,126.03,126.03,1,21.9,1,17.0,8.0,7.0,5.0,1,128,1,0,0,1,0
4189,34,0,1284,1,347.27,347.27,1,0.0,1,8.0,5.0,8.0,4.0,0,356,3,0,1,0,0
4190,39,0,349,1,1080.74,1080.74,5,21.9,1,22.0,5.0,7.0,2.0,0,355,2,1,0,0,0
4191,38,0,378,1,384.08,384.08,1,0.0,1,8.0,8.0,7.0,4.0,1,123,1,0,0,1,0
4192,50,0,496,1,79.93,79.93,1,0.0,1,11.0,9.0,5.0,3.0,0,114,1,0,0,1,0
4193,18,0,600,1,441.83,441.83,1,21.9,1,7.0,10.0,6.0,3.0,1,229,1,0,0,1,0
4194,18,0,1284,1,485.06,485.06,2,0.0,1,10.0,16.0,18.0,4.0,1,248,3,0,1,0,0
4195,29,0,374,1,102.98,102.98,4,5.54,1,14.0,7.0,5.0,2.0,1,436,2,1,0,0,0
4196,48,0,257,1,367.64,367.64,1,0.0,1,8.0,10.0,3.0,5.0,0,73,1,0,0,1,0
4197,18,0,1284,1,23.01,23.01,1,1.83,1,13.0,11.0,7.0,5.0,1,136,3,0,1,0,0
4198,18,0,735,1,182.27,182.27,1,0.0,1,21.0,12.0,3.0,4.0,1,349,1,0,0,1,0
4199,41,0,317,1,59.76,59.76,1,0.0,1,5.0,5.0,9.0,5.0,1,220,1,0,0,1,0
4200,37,0,735,1,70.61,70.61,1,14.26,1,8.0,7.0,3.0,4.0,0,147,1,0,0,1,0
4201,21,0,374,1,4633.58,4633.58,5,21.9,1,15.0,5.0,4.0,3.0,0,231,2,1,0,0,0
4202,23,0,496,1,44.69,44.69,1,0.0,1,4.0,8.0,4.0,4.0,1,251,1,0,0,1,0
4203,23,0,496,1,3518.89,3518.89,2,21.9,1,22.0,9.0,9.0,4.0,1,448,2,1,0,0,0
4204,36,0,600,1,918.69,918.69,2,21.9,1,30.0,7.0,8.0,1.0,0,90,1,0,0,1,0
4205,27,0,735,1,472.58,472.58,1,0.0,1,12.0,5.0,8.0,5.0,1,341,1,0,0,1,0
4206,40,0,1284,1,3335.75,3335.75,5,0.0,1,10.0,7.0,4.0,5.0,0,345,2,1,0,0,0
4207,18,0,378,1,112.16,112.16,1,20.92,1,13.0,6.0,7.0,5.0,1,308,1,0,0,1,0
4208,24,0,378,1,25.38,25.38,1,0.0,1,11.0,9.0,9.0,2.0,1,65,1,0,0,1,0
4209,21,0,374,1,116.66,116.66,1,0.0,1,24.0,7.0,6.0,1.0,0,90,1,0,0,1,0
4210,31,0,374,1,107.68,107.68,1,0.0,1,11.0,10.0,4.0,2.0,0,36,1,0,0,1,0
4211,28,0,1284,1,1174.74,1174.74,1,21.9,1,20.0,8.0,8.0,5.0,1,43,3,0,1,0,0
4212,44,0,1284,1,117.59,117.59,1,15.04,1,13.0,11.0,10.0,5.0,0,418,3,0,1,0,0
4213,18,0,349,1,198.72,198.72,2,0.0,1,7.0,13.0,9.0,5.0,1,155,1,0,0,1,0
4214,35,0,600,1,636.36,636.36,2,21.9,1,23.0,6.0,9.0,4.0,1,398,1,0,0,1,0
4215,41,0,735,1,103.67,103.67,1,21.1,1,22.0,7.0,7.0,4.0,1,41,1,0,0,1,0
4216,57,0,1284,1,3629.09,3629.09,1,0.0,1,7.0,15.0,9.0,4.0,0,4,3,0,1,0,0
4217,29,0,1284,1,1213.6,1213.6,5,21.9,1,11.0,6.0,10.0,5.0,0,176,2,1,0,0,0
4218,38,0,735,1,604.73,604.73,1,21.9,1,19.0,7.0,5.0,5.0,1,355,1,0,0,1,0
4219,18,0,349,1,497.05,497.05,5,0.0,1,12.0,8.0,5.0,4.0,1,263,2,1,0,0,0
4220,18,0,257,1,291.64,291.64,2,0.0,1,22.0,10.0,5.0,4.0,0,284,1,0,0,1,0
4221,45,0,317,1,1044.39,1044.39,3,0.0,1,10.0,6.0,3.0,5.0,1,350,2,1,0,0,0
4222,34,0,257,1,24.23,24.23,1,0.0,1,7.0,24.0,3.0,1.0,1,216,1,0,0,1,0
4223,49,0,317,1,162.43,162.43,1,16.93,1,25.0,10.0,16.0,5.0,1,392,1,0,0,1,0
4224,18,0,496,1,77.61,77.61,4,4.43,1,4.0,12.0,2.0,4.0,1,316,2,1,0,0,0
4225,41,0,1284,1,853.96,853.96,1,0.0,1,21.0,9.0,5.0,4.0,0,107,3,0,1,0,0
4226,57,0,349,1,343.76,343.76,4,0.0,1,7.0,7.0,11.0,5.0,0,9,2,1,0,0,0
4227,40,0,1284,1,653.64,653.64,4,0.0,1,17.0,10.0,4.0,5.0,1,200,3,0,1,0,0
4228,38,0,735,1,108.65,108.65,1,0.0,1,34.0,5.0,4.0,3.0,1,180,1,0,0,1,0
4229,35,0,1284,1,49.19,49.19,1,19.42,1,2.0,9.0,3.0,5.0,1,123,3,0,1,0,0
4230,18,0,600,1,1042.25,1042.25,5,0.0,1,8.0,9.0,6.0,5.0,1,290,2,1,0,0,0
4231,51,0,735,1,424.56,424.56,1,21.9,1,18.0,8.0,9.0,4.0,0,145,1,0,0,1,0
4232,27,0,1284,1,233.28,233.28,3,0.0,1,8.0,7.0,5.0,4.0,1,252,3,0,1,0,0
4233,41,0,600,1,397.65,397.65,5,0.0,1,21.0,16.0,6.0,4.0,1,138,2,1,0,0,0
4234,18,0,317,1,211.88,211.88,1,0.0,1,23.0,8.0,8.0,4.0,1,250,1,0,0,1,0
4235,20,0,496,1,135.32,135.32,2,0.0,1,7.0,8.0,4.0,5.0,1,150,1,0,0,1,0
4236,52,0,317,1,89.45,89.45,1,0.0,1,29.0,6.0,3.0,3.0,0,392,1,0,0,1,0
4237,30,0,1284,1,83.45,83.45,2,11.43,1,28.0,9.0,9.0,2.0,1,272,3,0,1,0,0
4238,52,0,1284,1,1024.11,1024.11,1,0.0,1,6.0,13.0,5.0,5.0,1,270,3,0,1,0,0
4239,34,0,496,1,433.8,433.8,1,0.0,1,11.0,12.0,3.0,3.0,1,18,1,0,0,1,0
4240,18,0,600,1,114.43,114.43,1,0.0,1,13.0,7.0,13.0,5.0,0,216,1,0,0,1,0
4241,45,0,374,1,123.49,123.49,1,11.57,1,12.0,8.0,2.0,3.0,1,134,1,0,0,1,0
4242,27,0,349,1,2490.41,2490.41,2,21.9,1,8.0,9.0,5.0,5.0,1,362,1,0,0,1,0
4243,43,0,378,1,424.4,424.4,5,0.0,1,7.0,5.0,17.0,5.0,0,34,2,1,0,0,0
4244,35,0,257,1,195.27,195.27,1,0.0,1,13.0,15.0,7.0,5.0,1,106,1,0,0,1,0
4245,18,0,735,1,1543.4,1543.4,2,0.0,1,23.0,15.0,10.0,5.0,0,89,1,0,0,1,0
4246,36,0,1284,1,253.71,253.71,1,0.0,1,11.0,13.0,4.0,2.0,1,41,3,0,1,0,0
4247,61,0,496,1,219.13,219.13,1,0.0,1,20.0,8.0,7.0,4.0,0,298,1,0,0,1,0
4248,40,0,1284,1,1632.72,1632.72,2,0.0,1,20.0,13.0,5.0,5.0,1,136,3,0,1,0,0
4249,34,0,735,1,1636.98,1636.98,3,0.0,1,9.0,7.0,6.0,5.0,0,148,2,1,0,0,0
4250,47,0,1284,1,304.29,304.29,1,0.0,1,7.0,15.0,4.0,3.0,1,407,3,0,1,0,0
4251,37,0,735,1,4650.08,4650.08,4,0.0,1,4.0,6.0,6.0,5.0,1,106,2,1,0,0,0
4252,37,0,1284,1,1998.25,1998.25,5,0.0,1,15.0,10.0,14.0,3.0,1,382,2,1,0,0,0
4253,21,0,1284,1,255.4,255.4,5,0.0,1,23.0,8.0,7.0,5.0,0,290,2,1,0,0,0
4254,37,0,374,1,772.75,772.75,5,0.0,1,18.0,11.0,11.0,4.0,1,390,2,1,0,0,0
4255,47,0,496,1,1039.58,1039.58,1,0.0,1,24.0,10.0,9.0,4.0,1,328,1,0,0,1,0
4256,24,0,378,1,69.48,69.48,1,0.0,1,12.0,7.0,12.0,4.0,1,294,1,0,0,1,0
4257,52,0,374,1,75.29,75.29,2,5.83,1,3.0,12.0,11.0,2.0,1,391,1,0,0,1,0
4258,33,0,1284,1,752.46,752.46,1,0.0,1,6.0,11.0,13.0,4.0,0,357,3,0,1,0,0
4259,24,0,735,1,63.71,63.71,1,0.0,1,5.0,7.0,6.0,4.0,0,259,1,0,0,1,0
4260,46,0,1284,1,628.04,628.04,2,0.0,1,19.0,9.0,6.0,4.0,0,95,3,0,1,0,0
4261,31,0,349,1,6587.35,6587.35,5,21.9,1,15.0,7.0,5.0,5.0,1,378,0,0,0,0,1
4262,44,0,378,1,938.08,938.08,4,0.0,1,9.0,8.0,3.0,4.0,1,189,2,1,0,0,0
4263,31,0,1284,1,2848.07,2848.07,1,0.0,1,5.0,9.0,12.0,4.0,0,252,3,0,1,0,0
4264,34,0,735,1,921.19,921.19,1,0.0,1,9.0,15.0,3.0,5.0,0,236,1,0,0,1,0
4265,40,0,210,1,186.09,186.09,1,21.9,1,16.0,8.0,2.0,5.0,0,145,1,0,0,1,0
4266,38,0,496,1,283.52,283.52,2,0.0,1,10.0,10.0,5.0,1.0,1,380,1,0,0,1,0
4267,18,0,349,1,2537.22,2537.22,1,0.0,1,10.0,7.0,9.0,5.0,0,156,1,0,0,1,0
4268,21,0,735,1,114.07,114.07,1,0.0,1,15.0,5.0,12.0,5.0,0,254,1,0,0,1,0
4269,46,0,1284,1,79.85,79.85,1,0.0,1,10.0,11.0,9.0,5.0,0,234,3,0,1,0,0
4270,33,0,349,1,204.04,204.04,1,0.0,1,32.0,10.0,8.0,5.0,0,355,1,0,0,1,0
4271,28,0,374,1,42.94,42.94,1,0.0,1,23.0,9.0,18.0,4.0,1,201,1,0,0,1,0
4272,18,0,374,1,153.9,153.9,2,0.0,1,5.0,13.0,3.0,3.0,0,125,1,0,0,1,0
4273,22,0,496,1,653.71,653.71,1,0.0,1,27.0,10.0,6.0,5.0,1,175,1,0,0,1,0
4274,18,0,496,1,137.4,137.4,2,0.0,1,11.0,6.0,4.0,5.0,0,95,1,0,0,1,0
4275,33,0,378,1,120.04,120.04,1,8.55,1,18.0,14.0,8.0,4.0,1,120,1,0,0,1,0
4276,27,0,735,1,707.41,707.41,2,21.9,1,30.0,9.0,5.0,3.0,1,362,1,0,0,1,0
4277,23,0,735,1,180.9,180.9,1,21.9,1,2.0,11.0,1.0,4.0,0,166,1,0,0,1,0
4278,34,0,317,1,377.85,377.85,5,0.0,1,22.0,4.0,8.0,5.0,1,365,2,1,0,0,0
4279,39,0,735,1,6743.4,6743.4,2,0.0,1,25.0,9.0,7.0,4.0,0,200,0,0,0,0,1
4280,60,0,496,1,83.21,83.21,1,0.0,1,25.0,11.0,4.0,4.0,1,303,1,0,0,1,0
4281,18,0,378,1,249.45,249.45,1,0.0,1,20.0,10.0,5.0,5.0,0,379,1,0,0,1,0
4282,48,0,210,1,14.57,14.57,1,0.0,1,6.0,14.0,3.0,4.0,0,355,1,0,0,1,0
4283,46,0,600,1,1302.22,1302.22,1,0.0,1,10.0,11.0,6.0,5.0,0,289,1,0,0,1,0
4284,25,0,600,1,288.85,288.85,5,0.0,1,15.0,6.0,24.0,4.0,0,19,2,1,0,0,0
4285,37,0,349,1,654.0,654.0,2,0.0,1,4.0,4.0,14.0,2.0,1,220,1,0,0,1,0
